UniProtKB_ac	iso_id	uniprot_seq_length	coordinate_id	provider	from	to	coverage	template	qmean	qmean_norm	url
Q03935		383	5ad4fcdca52be751ca1cc788	SWISSMODEL	247	354	0.281984334204	4jlr.2.C	-2.7821679939	0.6450021253	https://swissmodel.expasy.org/repository/uniprot/Q03935.pdb?from=247&to=354&template=4jlr.2.C&provider=swissmodel
Q03940		463	5ad5be897aaa0d73a1badca5	SWISSMODEL	4	457	0.980561555076	4wvy.1.A	-2.5051207172	0.6884212868	https://swissmodel.expasy.org/repository/uniprot/Q03940.pdb?from=4&to=457&template=4wvy.1.A&provider=swissmodel
Q03940		463	5ad5be897aaa0d73a1badca9	SWISSMODEL	23	456	0.937365010799	2c9o.1.A	-1.3724120639	0.7247304426	https://swissmodel.expasy.org/repository/uniprot/Q03940.pdb?from=23&to=456&template=2c9o.1.A&provider=swissmodel
Q03940		463	5ad5be897aaa0d73a1badcad	SWISSMODEL	39	447	0.883369330454	5c1b.1.A	-4.9630247258	0.5933751866	https://swissmodel.expasy.org/repository/uniprot/Q03940.pdb?from=39&to=447&template=5c1b.1.A&provider=swissmodel
Q03941		241	5ad62b98a52be789e6cfe063	SWISSMODEL	1	203	0.842323651452	4zo4.1.A	-2.2203967758	0.6873768062	https://swissmodel.expasy.org/repository/uniprot/Q03941.pdb?from=1&to=203&template=4zo4.1.A&provider=swissmodel
Q03944		604	5ad6c12deb80f74b84d97b22	SWISSMODEL	161	275	0.190397350993	1lgp.1.A	-3.7978955567	0.5879963344	https://swissmodel.expasy.org/repository/uniprot/Q03944.pdb?from=161&to=275&template=1lgp.1.A&provider=swissmodel
Q03944		604	5ad6c12deb80f74b84d97b26	SWISSMODEL	411	517	0.177152317881	4ll8.1.B	-0.1799848737	0.7855490089	https://swissmodel.expasy.org/repository/uniprot/Q03944.pdb?from=411&to=517&template=4ll8.1.B&provider=swissmodel
Q03944		604	5ad6c12deb80f74b84d97b2a	SWISSMODEL	403	521	0.19701986755	5gox.1.A	-1.1915635808	0.7246659681	https://swissmodel.expasy.org/repository/uniprot/Q03944.pdb?from=403&to=521&template=5gox.1.A&provider=swissmodel
Q03944		604	5ad6c12eeb80f74b84d97b2e	SWISSMODEL	400	515	0.192052980132	2d1l.1.A	-0.9931595396	0.7365475923	https://swissmodel.expasy.org/repository/uniprot/Q03944.pdb?from=400&to=515&template=2d1l.1.A&provider=swissmodel
Q03944		604	5ad6c12eeb80f74b84d97b32	SWISSMODEL	404	522	0.19701986755	4whe.1.A	-1.609492946	0.7016488095	https://swissmodel.expasy.org/repository/uniprot/Q03944.pdb?from=404&to=522&template=4whe.1.A&provider=swissmodel
Q03957		528	5ad64392eb80f772242867c3	SWISSMODEL	177	495	0.604166666667	4cxa.1.A	-3.1461162697	0.6605831361	https://swissmodel.expasy.org/repository/uniprot/Q03957.pdb?from=177&to=495&template=4cxa.1.A&provider=swissmodel
Q03964		440	5ad580807f4bf96af538dfea	SWISSMODEL	212	318	0.243181818182	3tm9.1.A	-3.949802026	0.6210829958	https://swissmodel.expasy.org/repository/uniprot/Q03964.pdb?from=212&to=318&template=3tm9.1.A&provider=swissmodel
Q03964		440	5ad580807f4bf96af538dfee	SWISSMODEL	186	325	0.318181818182	4cmr.1.A	-3.663625003	0.5887632444	https://swissmodel.expasy.org/repository/uniprot/Q03964.pdb?from=186&to=325&template=4cmr.1.A&provider=swissmodel
Q03973		246	5ad610ffe6291d5c3bed6195	SWISSMODEL	92	182	0.369918699187	2lhj.1.A	-2.8254155003	0.6261972151	https://swissmodel.expasy.org/repository/uniprot/Q03973.pdb?from=92&to=182&template=2lhj.1.A&provider=swissmodel
Q03973		246	5ad610ffe6291d5c3bed6199	SWISSMODEL	31	174	0.585365853659	5jgh.1.A	-2.8085533681	0.6391625806	https://swissmodel.expasy.org/repository/uniprot/Q03973.pdb?from=31&to=174&template=5jgh.1.A&provider=swissmodel
Q03973		246	5ad610ffe6291d5c3bed619d	SWISSMODEL	55	181	0.516260162602	2gzk.1.C	-2.8260254901	0.6371790477	https://swissmodel.expasy.org/repository/uniprot/Q03973.pdb?from=55&to=181&template=2gzk.1.C&provider=swissmodel
Q03973		246	5ad610ffe6291d5c3bed61a1	SWISSMODEL	54	182	0.524390243902	2yrq.1.A	-2.334376603	0.6583290656	https://swissmodel.expasy.org/repository/uniprot/Q03973.pdb?from=54&to=182&template=2yrq.1.A&provider=swissmodel
Q03976		319	5ad52064140550a9af148161	SWISSMODEL	47	319	0.855799373041	5mrc.64.A	-1.4929286512	0.7156611954	https://swissmodel.expasy.org/repository/uniprot/Q03976.pdb?from=47&to=319&template=5mrc.64.A&provider=swissmodel
Q03981		162	5ad775be7f4bf94b91948786	SWISSMODEL	30	136	0.66049382716	5vhs.1.H	-4.8140761442	0.538699312	https://swissmodel.expasy.org/repository/uniprot/Q03981.pdb?from=30&to=136&template=5vhs.1.H&provider=swissmodel
Q04002		1493	5ac9ce79573f20442900fdb8	SWISSMODEL	432	1491	0.709979906229	5me3.1.A	-3.6976511906	0.6334540324	https://swissmodel.expasy.org/repository/uniprot/Q04002.pdb?from=432&to=1491&template=5me3.1.A&provider=swissmodel
Q04002		1493	5ac9ce79573f20442900fdbc	SWISSMODEL	700	1283	0.39115874079	2ot8.1.A	-4.895567132	0.587573535	https://swissmodel.expasy.org/repository/uniprot/Q04002.pdb?from=700&to=1283&template=2ot8.1.A&provider=swissmodel
Q04002		1493	5ac9ce79573f20442900fdc0	SWISSMODEL	172	1452	0.858004018754	5t8v.1.A	-4.3490973524	0.60967493	https://swissmodel.expasy.org/repository/uniprot/Q04002.pdb?from=172&to=1452&template=5t8v.1.A&provider=swissmodel
Q04002		1493	5a9b069275daaa6a748b5c6b	PDB	1	181	0.12123241795	5w94			https://swissmodel.expasy.org/repository/uniprot/Q04002.pdb?from=1&to=181&template=5w94&provider=pdb
Q04002		1493	5a9b258975daaa15b4e6215a	PDB	1	181	0.12123241795	4xdn			https://swissmodel.expasy.org/repository/uniprot/Q04002.pdb?from=1&to=181&template=4xdn&provider=pdb
Q04004		230	5ad645b0c730d46d678a8de4	SWISSMODEL	54	192	0.604347826087	3fhk.1.A	-4.1165707125	0.5587184951	https://swissmodel.expasy.org/repository/uniprot/Q04004.pdb?from=54&to=192&template=3fhk.1.A&provider=swissmodel
Q04004		230	5ad645b0c730d46d678a8de8	SWISSMODEL	35	200	0.721739130435	2trc.1.C	-2.0985111091	0.6892496315	https://swissmodel.expasy.org/repository/uniprot/Q04004.pdb?from=35&to=200&template=2trc.1.C&provider=swissmodel
Q04004		230	5ad645b0c730d46d678a8dec	SWISSMODEL	51	195	0.630434782609	3f8u.1.A	-3.2658138819	0.6186923395	https://swissmodel.expasy.org/repository/uniprot/Q04004.pdb?from=51&to=195&template=3f8u.1.A&provider=swissmodel
Q04005		294	5a546ae8ad01f00c01e25d84	SWISSMODEL	244	289	0.156462585034	4r3z.1.A	-0.052453547	0.7826427321	https://swissmodel.expasy.org/repository/uniprot/Q04005.pdb?from=244&to=289&template=4r3z.1.A&provider=swissmodel
Q04006		179	5ad708b71405503720eca175	SWISSMODEL	1	173	0.966480446927	5jqm.1.A	-4.6084405066	0.6231436837	https://swissmodel.expasy.org/repository/uniprot/Q04006.pdb?from=1&to=173&template=5jqm.1.A&provider=swissmodel
Q04006		179	5ad708b71405503720eca179	SWISSMODEL	1	173	0.966480446927	5jql.1.A	-3.3279448567	0.6353129914	https://swissmodel.expasy.org/repository/uniprot/Q04006.pdb?from=1&to=173&template=5jql.1.A&provider=swissmodel
Q04013		314	5ad536e0a52be7989a787355	SWISSMODEL	20	298	0.888535031847	1okc.1.A	-4.4739084592	0.5941195818	https://swissmodel.expasy.org/repository/uniprot/Q04013.pdb?from=20&to=298&template=1okc.1.A&provider=swissmodel
Q04031		235	5a9bdf2a573f20b6e37c7828	SWISSMODEL	24	49	0.110638297872	2n1u.1.A	-2.9370090067	0.4387669737	https://swissmodel.expasy.org/repository/uniprot/Q04031.pdb?from=24&to=49&template=2n1u.1.A&provider=swissmodel
Q04033		374	5ad4e335ad01f06cb01f1517	SWISSMODEL	71	248	0.475935828877	1de4.1.C	-4.5446487634	0.5843664766	https://swissmodel.expasy.org/repository/uniprot/Q04033.pdb?from=71&to=248&template=1de4.1.C&provider=swissmodel
Q04033		374	5ad4e335ad01f06cb01f151b	SWISSMODEL	45	371	0.874331550802	5gne.1.A	-4.448431431	0.6121854751	https://swissmodel.expasy.org/repository/uniprot/Q04033.pdb?from=45&to=371&template=5gne.1.A&provider=swissmodel
Q04033		374	5ad4e335ad01f06cb01f151f	SWISSMODEL	24	370	0.927807486631	6esl.1.A	-4.2366290626	0.61378025	https://swissmodel.expasy.org/repository/uniprot/Q04033.pdb?from=24&to=370&template=6esl.1.A&provider=swissmodel
Q04048		859	5ad813ba573f20b13b626ed3	SWISSMODEL	21	809	0.918509895227	6bk8.1.W	-4.7880602575	0.5936518962	https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=21&to=809&template=6bk8.1.W&provider=swissmodel
Q04048		859	5a9afa8375daaa3e674797ba	PDB	1	859	1.0	5mps			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=5mps&provider=pdb
Q04048		859	5a9b00d075daaa1309d8332c	PDB	1	859	1.0	5lqw			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=5lqw&provider=pdb
Q04048		859	5a9b011875daaa18236f51a8	PDB	1	859	1.0	5lj3			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=5lj3&provider=pdb
Q04048		859	5a9b083e75daaa7f43badb42	PDB	1	859	1.0	5lj5			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=5lj5&provider=pdb
Q04048		859	5a9b08b675daaa054ca0aeb0	PDB	1	859	1.0	5mq0			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=5mq0&provider=pdb
Q04048		859	5a9b0a0b75daaa1a4781770b	PDB	569	734	0.193247962747	5gm6			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=569&to=734&template=5gm6&provider=pdb
Q04048		859	5a9b0d8e75daaa47c2729d4d	PDB	1	859	1.0	6bk8			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=6bk8&provider=pdb
Q04048		859	5a9b1b2e75daaa04064985d6	PDB	569	734	0.193247962747	5wsg			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=569&to=734&template=5wsg&provider=pdb
Q04048		859	5a9b20bc75daaa52372af7e3	PDB	569	734	0.193247962747	5gmk			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=569&to=734&template=5gmk&provider=pdb
Q04048		859	5a9b264975daaa1f9be55316	PDB	1	859	1.0	6exn			https://swissmodel.expasy.org/repository/uniprot/Q04048.pdb?from=1&to=859&template=6exn&provider=pdb
Q04049		632	5ad6e92a7aaa0d30b9a7491a	SWISSMODEL	1	509	0.805379746835	2xgq.2.A	-0.9680698516	0.7393757667	https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=509&template=2xgq.2.A&provider=swissmodel
Q04049		632	5a9b103075daaa6f127f4fc6	PDB	1	513	0.811708860759	3oha			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=3oha&provider=pdb
Q04049		632	5a9b124f75daaa0dcf31d533	PDB	1	513	0.811708860759	3ohb			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=3ohb&provider=pdb
Q04049		632	5a9b195b75daaa6ad8180233	PDB	1	513	0.811708860759	2wtf			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=2wtf&provider=pdb
Q04049		632	5a9b1c2675daaa159d1c1dbe	PDB	1	513	0.811708860759	1jih			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=1jih&provider=pdb
Q04049		632	5a9b1c7275daaa159d1c2915	PDB	1	513	0.811708860759	3mfh			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=3mfh&provider=pdb
Q04049		632	5a9b1d4975daaa25a0c53e96	PDB	1	513	0.811708860759	3mfi			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=3mfi&provider=pdb
Q04049		632	5a9b1e7975daaa324243588d	PDB	1	531	0.840189873418	2r8j			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=531&template=2r8j&provider=pdb
Q04049		632	5a9b208675daaa4cc89a99ea	PDB	1	531	0.840189873418	2r8k			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=531&template=2r8k&provider=pdb
Q04049		632	5a9b290875daaa45e323de8a	PDB	1	513	0.811708860759	2xgp			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=2xgp&provider=pdb
Q04049		632	5a9b29e275daaa509398c4c2	PDB	1	528	0.835443037975	5vtp			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=528&template=5vtp&provider=pdb
Q04049		632	5a9b2ac475daaa5d6c2bbfe2	PDB	1	513	0.811708860759	2xgq			https://swissmodel.expasy.org/repository/uniprot/Q04049.pdb?from=1&to=513&template=2xgq&provider=pdb
Q04052		950	5ad86a5c140550a30e26d526	SWISSMODEL	14	64	0.0536842105263	2alc.1.A	-2.8554420215	0.5020547223	https://swissmodel.expasy.org/repository/uniprot/Q04052.pdb?from=14&to=64&template=2alc.1.A&provider=swissmodel
Q04053		625	5ad6e34eafa358452d315236	SWISSMODEL	309	625	0.5072	4bne.1.A	-4.8974336032	0.5896595479	https://swissmodel.expasy.org/repository/uniprot/Q04053.pdb?from=309&to=625&template=4bne.1.A&provider=swissmodel
Q04062		393	5ad51275c730d4326b2b1d7f	SWISSMODEL	6	393	0.98727735369	3jck.1.F	-1.6274747917	0.7145339489	https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=6&to=393&template=3jck.1.F&provider=swissmodel
Q04062		393	5a9b00d575daaa1309d833ef	PDB	1	160	0.407124681934	2mqw			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=160&template=2mqw&provider=pdb
Q04062		393	5a9b056175daaa5aad4e922b	PDB	1	393	1.0	2mr3			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=2mr3&provider=pdb
Q04062		393	5a9b058275daaa5aad4e96ba	PDB	1	393	1.0	4cr3			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=4cr3&provider=pdb
Q04062		393	5a9b076875daaa73c58d62dd	PDB	1	393	1.0	4cr4			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=4cr4&provider=pdb
Q04062		393	5a9b0ae175daaa254161ec2e	PDB	360	387	0.0712468193384	3j47			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=360&to=387&template=3j47&provider=pdb
Q04062		393	5a9b121275daaa07d9594544	PDB	1	393	1.0	5a5b			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5a5b&provider=pdb
Q04062		393	5a9b12b275daaa14b7686096	PDB	1	393	1.0	5mpb			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5mpb&provider=pdb
Q04062		393	5a9b145875daaa2a7f9af312	PDB	1	393	1.0	5mpc			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5mpc&provider=pdb
Q04062		393	5a9b15a275daaa3ac5713189	PDB	1	393	1.0	5mpd			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5mpd&provider=pdb
Q04062		393	5a9b17b375daaa559c421fab	PDB	1	393	1.0	5mpe			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5mpe&provider=pdb
Q04062		393	5a9b1e2475daaa304ec5cad9	PDB	181	356	0.447837150127	2mri			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=181&to=356&template=2mri&provider=pdb
Q04062		393	5a9b204d75daaa4cc89a9204	PDB	1	393	1.0	3jck			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=3jck&provider=pdb
Q04062		393	5a9b212e75daaa5901b8e25f	PDB	1	393	1.0	5wvk			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5wvk&provider=pdb
Q04062		393	5a9b26b975daaa25837c6dcc	PDB	1	393	1.0	3jco			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=3jco&provider=pdb
Q04062		393	5a9b27c475daaa31c57d1d50	PDB	1	393	1.0	4cr2			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=4cr2&provider=pdb
Q04062		393	5a9b28c075daaa45e323d488	PDB	1	393	1.0	3jcp			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=3jcp&provider=pdb
Q04062		393	5a9f8ced02efd0ade4233ab7	PDB	1	393	1.0	5wvi			https://swissmodel.expasy.org/repository/uniprot/Q04062.pdb?from=1&to=393&template=5wvi&provider=pdb
Q04066		261	5ad5e306262325f0e3021dc7	SWISSMODEL	1	261	1.0	1vkh.1.A	-0.9148305532	0.742297758	https://swissmodel.expasy.org/repository/uniprot/Q04066.pdb?from=1&to=261&template=1vkh.1.A&provider=swissmodel
Q04066		261	5a9b1c2875daaa159d1c1e04	PDB	1	261	1.0	1vkh			https://swissmodel.expasy.org/repository/uniprot/Q04066.pdb?from=1&to=261&template=1vkh&provider=pdb
Q04067		274	5ad5bbd5ad01f0132e30ee90	SWISSMODEL	8	96	0.324817518248	4u1e.1.C	-0.5498924043	0.7616098034	https://swissmodel.expasy.org/repository/uniprot/Q04067.pdb?from=8&to=96&template=4u1e.1.C&provider=swissmodel
Q04067		274	5a9b167475daaa45341ce83c	PDB	1	135	0.492700729927	4u1e			https://swissmodel.expasy.org/repository/uniprot/Q04067.pdb?from=1&to=135&template=4u1e&provider=pdb
Q04081		328	5ad506bd3d4e1dc1282a4db3	SWISSMODEL	2	328	0.996951219512	2ob2.1.A	-0.632017753	0.7568834067	https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=2&to=328&template=2ob2.1.A&provider=swissmodel
Q04081		328	5a9b117175daaa022938e0ce	PDB	10	328	0.97256097561	2ob1			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=10&to=328&template=2ob1&provider=pdb
Q04081		328	5a9b15b775daaa3ac571343a	PDB	1	328	1.0	1rjd			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=1&to=328&template=1rjd&provider=pdb
Q04081		328	5a9b175a75daaa4fb82f6862	PDB	1	328	1.0	1rje			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=1&to=328&template=1rje&provider=pdb
Q04081		328	5a9b190675daaa657871f4bd	PDB	1	328	1.0	1rjf			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=1&to=328&template=1rjf&provider=pdb
Q04081		328	5a9b1af875daaa0406497e5f	PDB	1	328	1.0	1rjg			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=1&to=328&template=1rjg&provider=pdb
Q04081		328	5a9b231b75daaa73f498a67d	PDB	2	328	0.996951219512	2ob2			https://swissmodel.expasy.org/repository/uniprot/Q04081.pdb?from=2&to=328&template=2ob2&provider=pdb
Q04082		140	5ad7e25a7aaa0d414fb95c26	SWISSMODEL	50	89	0.285714285714	4pbu.1.X	-1.2309590359	0.6315140324	https://swissmodel.expasy.org/repository/uniprot/Q04082.pdb?from=50&to=89&template=4pbu.1.X&provider=swissmodel
Q04087		347	59d60216ddc13fb684817f16	SWISSMODEL	3	33	0.0893371757925	3n7n.1.E	0.6341577886	0.8422322342	https://swissmodel.expasy.org/repository/uniprot/Q04087.pdb?from=3&to=33&template=3n7n.1.E&provider=swissmodel
Q04087		347	5a9b255075daaa100e77a462	PDB	1	37	0.106628242075	3n7n			https://swissmodel.expasy.org/repository/uniprot/Q04087.pdb?from=1&to=37&template=3n7n&provider=pdb
Q04089		582	5ad6a0691405504d6f0ff629	SWISSMODEL	372	508	0.235395189003	3p2e.1.A	-4.1789128986	0.5568343253	https://swissmodel.expasy.org/repository/uniprot/Q04089.pdb?from=372&to=508&template=3p2e.1.A&provider=swissmodel
Q04089		582	5ad6a0691405504d6f0ff62d	SWISSMODEL	176	582	0.699312714777	1u2z.3.A	-2.1879045997	0.6953328037	https://swissmodel.expasy.org/repository/uniprot/Q04089.pdb?from=176&to=582&template=1u2z.3.A&provider=swissmodel
Q04089		582	5a9b047a75daaa48ff6ec312	PDB	158	582	0.730240549828	1u2z			https://swissmodel.expasy.org/repository/uniprot/Q04089.pdb?from=158&to=582&template=1u2z&provider=pdb
Q04093		687	5a77a04c7aaa0d1009ee9fd5	SWISSMODEL	194	327	0.195050946143	4x93.1.A	-4.4248816191	0.5448099329	https://swissmodel.expasy.org/repository/uniprot/Q04093.pdb?from=194&to=327&template=4x93.1.A&provider=swissmodel
Q04110		302	5ad562b1573f20a780625cee	SWISSMODEL	179	280	0.337748344371	5vk3.1.B	-3.9315803489	0.5931175425	https://swissmodel.expasy.org/repository/uniprot/Q04110.pdb?from=179&to=280&template=5vk3.1.B&provider=swissmodel
Q04116		353	5ad49e0be6291d64ec4778cc	SWISSMODEL	167	234	0.192634560907	2lfb.1.A	-5.3117993363	0.4260311096	https://swissmodel.expasy.org/repository/uniprot/Q04116.pdb?from=167&to=234&template=2lfb.1.A&provider=swissmodel
Q04119		674	5902872fb4c268730c83974d	SWISSMODEL	95	376	0.418397626113	5ebb.1.A	-3.3128675528	0.6409182304	https://swissmodel.expasy.org/repository/uniprot/Q04119.pdb?from=95&to=376&template=5ebb.1.A&provider=swissmodel
Q04120		196	5ad6cc76c730d450c79a9c07	SWISSMODEL	2	195	0.989795918367	3sbc.1.A	-0.3240537439	0.756597162	https://swissmodel.expasy.org/repository/uniprot/Q04120.pdb?from=2&to=195&template=3sbc.1.A&provider=swissmodel
Q04120		196	5a9afc0475daaa51666ace42	PDB	1	196	1.0	5ept			https://swissmodel.expasy.org/repository/uniprot/Q04120.pdb?from=1&to=196&template=5ept&provider=pdb
Q04120		196	5a9b12e475daaa14b76867f3	PDB	1	196	1.0	5dvb			https://swissmodel.expasy.org/repository/uniprot/Q04120.pdb?from=1&to=196&template=5dvb&provider=pdb
Q04121		633	5a7f3e06262325c5e6c67b28	SWISSMODEL	189	237	0.0774091627172	2mdf.1.A	-3.4204847908	0.4074623051	https://swissmodel.expasy.org/repository/uniprot/Q04121.pdb?from=189&to=237&template=2mdf.1.A&provider=swissmodel
Q04149		632	5ad6ed451405500af95f83e7	SWISSMODEL	350	630	0.444620253165	2bhn.1.B	-4.727645256	0.5842052409	https://swissmodel.expasy.org/repository/uniprot/Q04149.pdb?from=350&to=630&template=2bhn.1.B&provider=swissmodel
Q04149		632	5ad6ed451405500af95f83eb	SWISSMODEL	346	632	0.454113924051	4p0q.1.A	-4.2916998655	0.599791035	https://swissmodel.expasy.org/repository/uniprot/Q04149.pdb?from=346&to=632&template=4p0q.1.A&provider=swissmodel
Q04149		632	5ad6ed451405500af95f83ef	SWISSMODEL	340	631	0.462025316456	2ziu.1.A	-2.7348897369	0.6671285773	https://swissmodel.expasy.org/repository/uniprot/Q04149.pdb?from=340&to=631&template=2ziu.1.A&provider=swissmodel
Q04170		232	5ad641257aaa0db63b39b1af	SWISSMODEL	21	201	0.780172413793	5gif.1.A	-4.0576768672	0.6086461014	https://swissmodel.expasy.org/repository/uniprot/Q04170.pdb?from=21&to=201&template=5gif.1.A&provider=swissmodel
Q04172		456	5ad5aaf2c730d4865b997abe	SWISSMODEL	154	282	0.282894736842	4ilo.2.A	-1.2698724414	0.7170559953	https://swissmodel.expasy.org/repository/uniprot/Q04172.pdb?from=154&to=282&template=4ilo.2.A&provider=swissmodel
Q04172		456	5ad5aaf2c730d4865b997ac2	SWISSMODEL	151	288	0.302631578947	5dfz.1.A	-2.3193788363	0.6584377805	https://swissmodel.expasy.org/repository/uniprot/Q04172.pdb?from=151&to=288&template=5dfz.1.A&provider=swissmodel
Q04172		456	5ad5aaf3c730d4865b997ac6	SWISSMODEL	91	206	0.254385964912	4jio.2.A	-2.5096595806	0.6529088536	https://swissmodel.expasy.org/repository/uniprot/Q04172.pdb?from=91&to=206&template=4jio.2.A&provider=swissmodel
